time,utc_time,current_raw,voltage,flux,temp,das_temp,gal_in,gal_out,current_cal,power,in_rate,out_rate,power_to_flowrate,pump_voltage,vdrop,pump_power,power_loss,Timestamp,W/m^2 Solar Radiation,mm Precipitation, Lightning Activity,km Lightning Distance,Wind Direction,m/s Wind Speed,m/s Gust Speed,C Air Temperature,kPa Vapor Pressure,kPa Atmospheric Pressure,X-axis Level (deg),Y-axis Level (deg),mm/h Max Precip Rate,C RH Sensor Temp,kPa VPD,% Battery Percent,mV Battery Voltage,kPa Reference Pressure,C Logger Temperature
2019-06-29 18:30:00+00:00,6/29/2019 18:30,1.305,142.578,181.6,28.18,30.31,3787.0,2115.0,1.9409999999999998,276.743898,4.0,4.0,69.1859745,139.66970265,2.90829735,271.09889284365,5.64500515635001,6/29/2019 13:30,203,0.0,0,0,293,0.66,2.01,27.9,3.35,96.72,-0.4,1.0,0.0,31.9,0.0,100,6682,96.74,33.0
2019-06-29 18:45:00+00:00,6/29/2019 18:45,3.78,148.185,466.0,28.87,29.75,3866.0,2175.0,4.554,674.8344900000001,7.0,4.0,96.40492714285715,141.3615141,6.8234859000000005,643.7603352114,31.074154788600026,6/29/2019 13:45,298,0.0,0,0,283,0.68,1.34,27.2,3.28,96.71,-0.4,0.9,0.0,30.7,0.0,100,6673,96.72,31.7
2019-06-29 19:00:00+00:00,6/29/2019 19:00,,,,,,3963.1,,,,5.299999999999727,,,,,,,6/29/2019 14:00,359,0.0,1,27,258,0.65,2.2,27.0,3.3,96.68,-0.3,0.9,0.0,30.4,0.0,100,6676,96.71,31.4
2019-06-29 19:15:00+00:00,6/29/2019 19:15,1.305,148.185,136.4,27.5,29.31,4024.0,2296.0,1.805,267.473925,4.0,4.0,66.86848125,145.48047825,2.70452175,262.59226324125,4.881661758749999,6/29/2019 14:15,174,0.0,1,20,237,0.36,0.97,26.9,3.29,96.68,-0.3,1.0,0.0,30.0,0.0,100,6670,96.7,30.8
2019-06-29 19:30:00+00:00,6/29/2019 19:30,0.27,169.011,73.2,26.37,28.31,4062.0,2356.0,0.5440000000000003,91.94198400000005,2.666666666666515,,34.47824400000198,168.1958976,0.8151024000000004,91.49856829440004,0.4434157056000032,6/29/2019 14:30,115,0.0,0,0,317,0.83,2.26,26.8,3.23,96.68,-0.4,0.9,0.0,29.2,0.0,100,6668,96.69,29.8
2019-06-29 19:45:00+00:00,6/29/2019 19:45,1.53,152.19,149.2,26.93,27.75,4089.0,2416.0,1.916,291.59603999999996,3.0,4.0,97.19867999999998,149.31916139999998,2.8708386,286.09551324239993,5.500526757600028,6/29/2019 14:45,123,0.0,0,0,311,0.51,1.49,26.3,3.19,96.65,-0.4,1.0,0.0,28.3,0.0,100,6665,96.68,28.6
2019-06-29 20:00:00+00:00,6/29/2019 20:00,,,,,,4135.6,,,,3.2000000000007276,,,,,,,6/29/2019 15:00,138,0.0,0,0,303,0.65,1.27,26.2,3.19,96.63,-0.4,1.0,0.0,27.8,0.0,100,6661,96.67,28.0
2019-06-29 20:15:00+00:00,6/29/2019 20:15,1.125,146.583,83.2,26.18,27.12,4173.0,2535.0,1.361,199.499463,2.0,4.0,99.7497315,144.54374565,2.03925435,196.72403782965,2.7754251703499904,6/29/2019 15:15,111,0.0,0,0,315,0.91,1.69,26.1,3.21,96.62,-0.4,0.9,0.0,27.5,0.0,100,6663,96.66,27.6
2019-06-29 20:30:00+00:00,6/29/2019 20:30,1.845,148.986,171.2,26.0,26.81,4219.0,2595.0,2.045,304.67636999999996,3.0,4.0,101.55878999999999,145.92187425,3.06412575,298.41023284125,6.266137158749984,6/29/2019 15:30,146,0.0,0,0,316,1.05,3.02,25.7,3.18,96.62,-0.3,0.9,0.0,27.2,0.0,100,6659,96.65,27.3
2019-06-29 20:45:00+00:00,6/29/2019 20:45,1.44,147.384,130.0,26.0,26.81,4277.0,2656.0,1.64,241.70975999999996,3.0,4.0,80.56991999999998,144.926706,2.457294,237.67979784,4.029962159999968,6/29/2019 15:45,163,0.0,0,0,315,1.0,2.24,25.5,3.18,96.61,-0.3,0.9,0.0,27.1,0.0,100,6659,96.64,27.1
2019-06-29 21:00:00+00:00,6/29/2019 21:00,1.71,148.185,152.0,26.0,26.81,4332.0,2712.0,1.91,283.03335,3.0,4.0,94.34445,145.3231515,2.8618485,277.56721936499997,5.466130635000013,6/29/2019 16:00,166,0.0,0,0,309,1.1,2.41,25.6,3.2,96.6,-0.3,0.9,0.0,27.0,0.0,100,6657,96.63,26.9
2019-06-29 21:15:00+00:00,6/29/2019 21:15,,,,,,4410.4,,,,6.399999999999636,,,,,,,6/29/2019 16:15,275,0.0,0,0,303,1.37,2.89,25.3,3.16,96.57,-0.4,0.9,0.0,27.1,0.0,100,6658,96.6,27.0
2019-06-29 21:30:00+00:00,6/29/2019 21:30,2.745,152.991,281.2,26.56,27.06,4491.0,2821.0,3.057,467.69348700000006,5.0,3.0,93.53869740000002,148.41054405000003,4.58045595,453.69103316085005,14.002453839150007,6/29/2019 16:30,245,0.0,0,0,284,1.06,2.04,25.3,3.16,96.55,-0.3,0.9,0.0,27.2,0.0,100,6658,96.6,27.2
2019-06-29 21:45:00+00:00,6/29/2019 21:45,2.07,151.389,205.2,26.56,27.43,4566.0,2880.0,2.3819999999999997,360.608598,4.0,5.0,90.1521495,147.8199303,3.5690696999999996,352.1070739746,8.501524025399988,6/29/2019 16:45,231,0.0,0,0,303,0.81,1.89,25.6,3.18,96.57,-0.4,0.9,0.0,27.5,0.0,100,6659,96.61,27.3
2019-06-29 22:00:00+00:00,6/29/2019 22:00,,,,,,4647.0,,,,4.0,,,,,,,6/29/2019 17:00,252,0.0,0,0,311,1.14,2.02,25.7,3.2,96.58,-0.3,0.9,0.0,27.7,0.0,100,6660,96.62,27.5
2019-06-29 22:15:00+00:00,6/29/2019 22:15,,,,,,4710.933333333333,,,,3.233333333333576,,,,,,,6/29/2019 17:15,227,0.0,0,0,305,0.96,2.12,25.8,3.22,96.62,-0.4,0.9,0.0,27.8,0.0,100,6660,96.66,27.5
2019-06-29 22:30:00+00:00,6/29/2019 22:30,,,,,,4759.433333333333,,,,3.233333333333576,,,,,,,6/29/2019 17:30,275,0.0,0,0,300,0.82,2.09,25.8,3.23,96.64,-0.4,0.9,0.0,28.0,0.0,100,6662,96.68,28.0
2019-06-29 22:45:00+00:00,6/29/2019 22:45,,,,,,4795.0,,,,0.0,,,,,,,6/29/2019 17:45,87,0.017,0,0,315,0.84,1.35,25.8,3.21,96.65,-0.3,0.9,1.0,27.7,0.0,100,6660,96.68,27.5
2019-06-29 23:00:00+00:00,6/29/2019 23:00,0.45,164.205,24.8,25.31,26.12,4795.0,3056.0,0.5119999999999998,84.07295999999997,0.0,4.0,inf,163.43784480000002,0.7671551999999997,83.68017653759998,0.39278346239998996,6/29/2019 18:00,36,0.017,0,0,313,0.6,1.17,25.6,3.16,96.67,-0.3,0.9,1.0,26.9,0.0,100,6657,96.7,26.6
2019-06-29 23:15:00+00:00,6/29/2019 23:15,0.495,157.797,16.0,25.25,25.62,4795.0,3105.0,0.545,85.99936500000001,0.0,3.0,inf,156.98039925,0.8166007500000001,85.55431759125001,0.4450474087499998,6/29/2019 18:15,20,0.034,0,0,316,0.71,1.42,25.4,3.12,96.7,-0.3,1.0,1.0,26.3,0.0,100,6653,96.72,26.1
2019-06-29 23:30:00+00:00,6/29/2019 23:30,0.72,151.389,6.0,24.87,25.18,4795.0,3150.0,0.6940000000000002,105.06396600000004,0.0,4.0,inf,150.34914510000002,1.0398549000000004,104.34230669940004,0.7216593005999954,6/29/2019 18:30,11,0.017,0,0,315,0.86,1.31,25.2,3.11,96.71,-0.3,0.9,1.0,25.8,0.0,100,6651,96.73,25.6
2019-06-29 23:45:00+00:00,6/29/2019 23:45,,,,,,4795.0,,,,0.0,,,,,,,6/29/2019 18:45,3,0.0,0,0,334,0.74,1.83,25.0,3.08,96.72,-0.3,0.9,0.0,25.4,0.0,100,6647,96.74,25.2
2019-06-30 00:00:00+00:00,6/30/2019 0:00,0.72,20.025,0.8,24.31,24.5,4795.0,3180.0,0.5819999999999997,11.654549999999993,0.0,,inf,19.1529603,0.8720396999999996,11.147022894599996,0.5075271053999977,6/29/2019 19:00,0,0.0,0,0,327,1.07,1.66,24.8,3.01,96.75,-0.3,0.9,0.0,25.1,0.0,100,6647,96.77,24.9
2019-06-30 00:15:00+00:00,6/30/2019 0:15,,,,,,4795.0,,,,0.0,,,,,,,6/29/2019 19:15,0,0.0,0,0,335,1.01,1.58,24.5,3.02,96.75,-0.3,0.9,0.0,24.8,0.0,100,6646,96.76,24.6
2019-06-30 00:30:00+00:00,6/30/2019 0:30,,,,,,4795.0,,,,0.0,,,,,,,6/29/2019 19:30,0,0.0,0,0,326,1.22,3.18,24.5,3.05,96.77,-0.3,0.9,0.0,24.7,0.0,100,6644,96.78,24.4
2019-06-30 00:45:00+00:00,6/30/2019 0:45,0.765,2.403,0.4,24.31,24.0,4795.0,3366.0,0.6269999999999998,1.5066809999999995,0.0,3.0,inf,1.4635345500000003,0.9394654499999997,0.9176361628499998,0.5890448371499997,6/29/2019 19:45,0,0.0,0,0,335,1.26,2.46,24.6,3.08,96.79,-0.3,0.9,0.0,24.6,0.0,100,6643,96.8,24.4
2019-06-30 01:00:00+00:00,6/30/2019 1:00,,,,,,4795.0,,,,0.0,,,,,,,6/29/2019 20:00,0,0.0,0,0,332,1.24,2.41,24.6,3.08,96.82,-0.4,0.9,0.0,24.6,,100,6644,96.82,24.4
2019-06-30 01:15:00+00:00,6/30/2019 1:15,0.765,2.403,0.8,24.31,23.93,4795.0,3488.0,0.6269999999999998,1.5066809999999995,0.0,4.0,inf,1.4635345500000003,0.9394654499999997,0.9176361628499998,0.5890448371499997,6/29/2019 20:15,0,0.0,0,0,340,0.98,1.89,24.5,3.08,96.84,-0.3,0.9,0.0,24.6,,100,6641,96.85,24.3
2019-06-30 01:30:00+00:00,6/30/2019 1:30,,,,,,4795.0,,,,0.0,,,,,,,6/29/2019 20:30,0,0.0,0,0,329,1.11,2.63,24.5,3.07,96.85,-0.3,0.9,0.0,24.5,0.0,100,6638,96.85,24.3
2019-06-30 01:45:00+00:00,6/30/2019 1:45,,,,,,4795.0,,,,0.0,,,,,,,6/29/2019 20:45,0,0.0,0,0,342,1.07,2.12,24.4,3.06,96.85,-0.4,0.9,0.0,24.5,,100,6638,96.86,24.1
2019-06-30 02:00:00+00:00,6/30/2019 2:00,0.72,1.6019999999999999,2.4,24.12,23.56,4795.0,3531.0,0.5440000000000002,0.8714880000000002,0.0,,inf,0.7868975999999996,0.8151024000000002,0.42807229439999994,0.4434157056000002,6/29/2019 21:00,0,0.085,5,13,350,1.07,2.6,24.4,3.05,96.86,-0.3,0.9,1.0,24.3,0.0,100,6639,96.87,24.0
